timestamp,latitude,longitude,distance_m,ping_8.8.8.8,ping_1.1.1.1,ping_9.9.9.9
2025-05-26 17:35:37,52.27465344928077,7.7253124670381945,77,77.9,131,41.7
2025-05-26 17:35:42,52.275172825211946,7.7244552602954,82,81.8,146,64.7
2025-05-26 17:35:46,52.27557871530632,7.723756598403684,65,76.7,139,63.9
2025-05-26 17:35:50,52.275938896716816,7.723123066382034,58,70.9,39.1,42.3
2025-05-26 17:35:58,52.27644057566013,7.722251200209702,81,271,47.9,61.0
2025-05-26 17:36:02,52.27665326967747,7.721911001146301,33,89.8,129,246
2025-05-26 17:36:10,52.27681579949676,7.721634939716442,26,294,39.1,44.8
2025-05-26 17:37:15,52.27709185717146,7.721195833740946,42,197,49.4,43.7
2025-05-26 17:37:22,52.277604981913655,7.720323887257134,82,193,64.1,78.7
2025-05-26 17:37:26,52.27803797451488,7.719485893985305,74,89.8,47.8,38.4
2025-05-26 17:37:30,52.27853327511762,7.718510261195194,86,91.4,38.4,50.1
2025-05-26 17:37:34,52.27910837170183,7.7174612693768765,95,165,167,55.1
2025-05-26 17:37:38,52.27973052308758,7.716344636420093,102,65.3,48.7,58.8
2025-05-26 17:37:42,52.28041447154857,7.7150845935505465,114,237,30.8,52.9
2025-05-26 17:37:46,52.28112175215972,7.713810471479789,117,197,163,51.2
2025-05-26 17:37:50,52.28188060893678,7.712420786614245,126,82.1,43.7,163
2025-05-26 17:37:54,52.28271621567372,7.710919361056747,138,94.9,127,29.3
2025-05-26 17:37:58,52.28353932181319,7.709352762408423,140,73.5,37.2,52.0
2025-05-26 17:38:02,52.28438504604098,7.707726988706981,145,38.3,51.9,137
2025-05-26 17:38:06,52.28517723547799,7.705918055477894,151,79.8,33.8,49.6
2025-05-26 17:38:10,52.28598313888971,7.704087984465562,153,70.6,122,38.3
2025-05-26 17:38:14,52.28676318299058,7.70218458808808,155,69.7,36.9,29.6
2025-05-26 17:38:18,52.28756122997643,7.700332150522177,154,77.2,30.8,29.6
2025-05-26 17:38:22,52.288343707384165,7.698456356957379,154,84.5,26.5,47.8
2025-05-26 17:38:26,52.28915778871995,7.696588916214712,155,72.9,41.0,39.2
2025-05-26 17:38:30,52.28990763635565,7.6947459002783685,150,43.4,28.1,48.2
2025-05-26 17:38:34,52.290613087390504,7.692765872888375,155,238,78.7,79.0
2025-05-26 17:38:38,52.291227007209216,7.690720311520846,154,198,168,89.6
2025-05-26 17:38:42,52.291798272519664,7.688593542019493,157,51.4,48.1,159
2025-05-26 17:38:46,52.292269050041426,7.686442667977722,155,88.7,40.6,43.7
2025-05-26 17:38:50,52.29275778547418,7.684335137572444,153,58.6,54.5,30.7
2025-05-26 17:38:54,52.29327198902709,7.6822050318595085,155,693,49.3,42.0
2025-05-26 17:38:58,52.29379364830835,7.680112629584804,153,162,33.8,51.8
2025-05-26 17:39:02,52.29433838525753,7.677994634272982,156,68.5,40.3,39.0
2025-05-26 17:39:06,52.29485842637767,7.675892248342434,154,82.6,43.5,162
2025-05-26 17:39:10,52.295370625848506,7.6737931479014,153,868,39.7,43.7
2025-05-26 17:39:15,52.29601430736076,7.6711291660741345,194,,601,343
2025-05-26 17:39:21,52.29679332515562,7.668033590751863,227,112,122,157
2025-05-26 17:39:25,52.29731851017629,7.6659429492084925,153,,,
2025-05-26 17:39:32,52.298013440151884,7.662906438305356,220,50.5,97.5,39.2
2025-05-26 17:39:36,52.2983920550549,7.661406682741168,110,81.2,45.5,126
2025-05-26 17:39:40,52.29870161381144,7.660049237075959,98,79.9,42.5,43.1
2025-05-26 17:39:44,52.299039365463095,7.658888416340078,87,31.1,145,47.1
2025-05-26 17:39:48,52.29932491799576,7.657824749961319,78,42.4,139,35.6
2025-05-26 17:39:52,52.29949235804803,7.656944051115258,62,83.3,164,49.4
2025-05-26 17:40:00,52.29971179075021,7.65604269153399,65,286,34.1,42.5
2025-05-26 17:40:57,52.29982032377042,7.655606226247813,32,255,36.6,172
2025-05-26 17:41:06,52.30014626294999,7.653907769506892,121,240,34.7,55.7
2025-05-26 17:41:10,52.30030806620925,7.652839602337842,74,49.4,55.8,148
2025-05-26 17:41:14,52.30047554758333,7.651576572372325,87,67.3,43.3,49.8
2025-05-26 17:41:18,52.30063642615243,7.650126458287504,100,,808,136
2025-05-26 17:41:24,52.30083216969378,7.647603467083004,172,99.4,78.0,78.5
2025-05-26 17:41:28,52.30089673013277,7.64578088259069,124,198,51.9,53.3
2025-05-26 17:41:32,52.30087186275095,7.643873396817158,129,204,161,51.0
2025-05-26 17:41:36,52.300803442146425,7.641897632082598,134,161,41.0,46.9
2025-05-26 17:41:40,52.300654674279436,7.639838395965891,140,518,75.0,109
2025-05-26 17:41:45,52.30036994241232,7.637155359321993,185,199,149,69.2
2025-05-26 17:41:49,52.3001266833914,7.634946115392631,152,199,46.6,160
2025-05-26 17:41:53,52.29989096058117,7.632718135974991,153,201,45.5,52.2
2025-05-26 17:41:57,52.2996667153634,7.630471684943078,154,201,258,54.3
2025-05-26 17:42:01,52.29944561315963,7.62822388190235,154,,,894
2025-05-26 17:42:08,52.29905682739773,7.624255231426995,273,198,144,51.0
2025-05-26 17:42:12,52.29890047162692,7.621972765366615,156,245,165,74.8
2025-05-26 17:42:16,52.29873932462511,7.61971131575778,154,63.8,36.0,169
2025-05-26 17:42:20,52.298502411899555,7.6174647424369155,155,164,42.3,155
2025-05-26 17:42:24,52.298271065960044,7.615225235440967,154,62.0,54.0,44.8
2025-05-26 17:42:28,52.29804937780729,7.612979763471592,154,181,162,96.5
2025-05-26 17:42:32,52.297829662435035,7.610743250424224,154,200,260,61.4
2025-05-26 17:42:36,52.29759670681912,7.608497685239762,154,48.1,41.9,38.5
2025-05-26 17:42:40,52.29736395874862,7.606258326489364,154,86.6,35.9,53.4
2025-05-26 17:42:44,52.297145237322404,7.604128764357963,146,56.6,34.7,38.4
2025-05-26 17:42:48,52.296933813681235,7.602156876519829,136,83.7,35.5,41.2
2025-05-26 17:42:52,52.29671788838496,7.600370138742836,123,143,61.8,65.8
2025-05-26 17:42:56,52.296507169391695,7.598825756900682,107,81.1,37.2,45.9
2025-05-26 17:43:01,52.29628226655678,7.597114498102826,119,222,97.8,51.1
2025-05-26 17:43:05,52.29612780234574,7.595908085271673,83,124,63.8,41.5
2025-05-26 17:43:09,52.2960080511457,7.594849530532866,73,41.9,39.0,48.3
2025-05-26 17:43:13,52.295896868548354,7.593896909320561,65,91.9,36.3,46.8
2025-05-26 17:43:17,52.295814316909585,7.593087399055492,55,52.2,161,143
2025-05-26 17:43:21,52.295749261995425,7.592522612886356,39,54.0,38.4,43.6
2025-05-26 17:43:25,52.29570313518702,7.592084981147682,30,73.9,35.5,43.3
2025-05-26 17:43:29,52.295662528490965,7.591848027511217,16,118,47.1,38.9
2025-05-26 17:44:17,52.2955987728113,7.591233962886424,42,71.1,38.2,157
2025-05-26 17:44:24,52.29547179443752,7.5900628726341814,80,78.6,37.1,40.9
2025-05-26 17:44:28,52.29537840396943,7.589118565232559,65,56.3,40.7,36.8
2025-05-26 17:44:32,52.29523347777176,7.587988036243965,78,64.9,34.2,52.9
2025-05-26 17:44:36,52.2950181495628,7.58667457027481,92,84.7,49.9,157
2025-05-26 17:44:40,52.29473575461538,7.585199640537712,105,132,38.2,53.0
2025-05-26 17:44:44,52.29441983765954,7.583668549337885,109,200,46.6,157
2025-05-26 17:44:48,52.294060930930556,7.582030162896079,118,162,43.9,159
2025-05-26 17:44:52,52.293671979593775,7.580307714967172,124,168,155,49.1
2025-05-26 17:44:56,52.29325436362607,7.578488623459665,132,172,158,99.9
2025-05-26 17:45:00,52.29280962232379,7.576590662456227,138,163,135,79.0
2025-05-26 17:45:04,52.292344038049464,7.574606134367953,144,162,148,61.1
2025-05-26 17:45:08,52.291865031746276,7.5725429707286285,150,87.6,46.2,155
2025-05-26 17:45:12,52.291370566759234,7.57041528932322,154,,,
2025-05-26 17:45:19,52.29050169784009,7.566673719610944,272,197,137,52.8
2025-05-26 17:45:23,52.290007675346544,7.564539075653052,155,160,50.4,70.5
2025-05-26 17:45:27,52.28951247726036,7.562424564553211,153,261,171,247
2025-05-26 17:45:31,52.28902839005592,7.560307299030402,153,,,
2025-05-26 17:45:38,52.288167756405215,7.5565525126870465,272,,,
2025-05-26 17:45:45,52.287311959709484,7.552803840455229,272,266,193,87.7
2025-05-26 17:45:49,52.28681944087559,7.550677056243234,154,195,187,140
2025-05-26 17:45:53,52.286327491706366,7.548540295533312,155,215,157,81.3
2025-05-26 17:45:57,52.28582648756843,7.546398325959298,155,198,189,125
2025-05-26 17:46:01,52.28533176816701,7.544265266966803,155,158,184,77.8
2025-05-26 17:46:05,52.284820324729075,7.542157273187968,154,150,161,762
2025-05-26 17:46:10,52.28420976799827,7.539490558165486,193,207,258,87.3
2025-05-26 17:46:14,52.283721590681765,7.537367814306463,154,205,262,75.1
2025-05-26 17:46:18,52.28322416344183,7.535253889499105,154,208,266,55.3
2025-05-26 17:46:22,52.28271815524235,7.533118253037915,155,211,160,158
2025-05-26 17:46:27,52.28209630661468,7.530466526716039,193,97.7,246,164
2025-05-26 17:46:31,52.28159807815861,7.52834335554579,154,198,74.8,66.1
2025-05-26 17:46:35,52.28111343083546,7.526194458501337,155,141,107,90.3
2025-05-26 17:46:39,52.28062337789861,7.524063030021915,154,72.6,52.5,171
2025-05-26 17:46:43,52.28012593681619,7.521930834238553,155,197,62.1,59.5
2025-05-26 17:46:47,52.27962968813791,7.51979315125189,155,201,99.1,90.9
2025-05-26 17:46:51,52.279125671321836,7.517660855824361,155,,343,270
2025-05-26 17:46:57,52.27840085946588,7.514473683907301,231,380,95.4,219
2025-05-26 17:47:02,52.277776723019606,7.511815860834027,193,,267,489
2025-05-26 17:47:08,52.277030826197,7.508626485020605,232,462,424,
2025-05-26 17:47:14,52.27628015098185,7.505446979128042,231,,,
2025-05-26 17:47:21,52.275403077018645,7.501728980518808,271,366,40.0,83.3
2025-05-26 17:47:25,52.27490436002076,7.499599458600664,155,,,
2025-05-26 17:47:32,52.27404580132192,7.495862440607806,271,,,
2025-05-26 17:47:39,52.273180919685444,7.4921256479378355,271,212,63.7,84.0
2025-05-26 17:47:43,52.27269083789824,7.490005704741243,154,367,819,559
2025-05-26 17:47:49,52.27195225793891,7.486814344007407,232,201,161,49.9
2025-05-26 17:47:53,52.27146215985989,7.484689252687145,154,553,298,225
2025-05-26 17:47:58,52.270844833279774,7.4820341128444285,193,250,255,54.8
2025-05-26 17:48:02,52.27034188592628,7.47989602360537,155,200,156,116
2025-05-26 17:48:06,52.26983717017865,7.477777043947487,154,52.3,52.1,49.7
2025-05-26 17:48:10,52.26943039418315,7.475654008912225,151,86.8,45.3,263
2025-05-26 17:48:14,52.26912431143369,7.473614455727571,142,198,51.2,161
2025-05-26 17:48:18,52.268916436231464,7.471709438400668,131,84.9,45.2,166
2025-05-26 17:48:22,52.268780251750705,7.469959595838233,120,162,54.0,47.3
2025-05-26 17:48:26,52.268726657560805,7.468292377892284,113,50.3,171,157
2025-05-26 17:48:30,52.268713436470264,7.46662773851513,113,197,44.5,158
2025-05-26 17:48:34,52.2687071735886,7.464981096923514,112,207,137,49.1
2025-05-26 17:48:38,52.268698020533336,7.463323922847958,112,84.9,43.9,159
2025-05-26 17:48:42,52.26869479156881,7.461707780456745,109,,171,49.6
2025-05-26 17:48:47,52.26869477744169,7.459675260984915,138,244,161,47.5
2025-05-26 17:48:51,52.26869165107777,7.458058952142101,109,54.3,143,48.0
2025-05-26 17:48:55,52.268675497903224,7.456524318501086,104,212,44.9,50.3
2025-05-26 17:48:59,52.26868108751516,7.455183217686283,91,202,134,37.6
2025-05-26 17:49:03,52.2686906188856,7.453884398036608,88,161,36.6,51.5
2025-05-26 17:49:07,52.26866476599317,7.452607297661507,86,43.5,44.4,139
2025-05-26 17:49:11,52.26864723452416,7.4513574559997195,85,163,47.9,48.3
2025-05-26 17:49:15,52.268631373184405,7.450152111794683,82,159,123,143
2025-05-26 17:49:19,52.26861988397703,7.448932406012358,83,59.1,44.0,65.6
2025-05-26 17:49:23,52.26862385063178,7.447735279922974,81,53.5,51.4,68.0
2025-05-26 17:49:27,52.26864695365767,7.446622156315644,75,97.8,251,47.2
2025-05-26 17:49:31,52.26874761496653,7.445585204891559,71,164,44.2,54.2
2025-05-26 17:49:35,52.26892276328222,7.44465055049526,66,224,128,53.8
2025-05-26 17:49:39,52.26914159048864,7.443775692026415,64,213,47.8,52.7
2025-05-26 17:49:43,52.269374723625106,7.442948320068879,61,200,43.6,50.1
2025-05-26 17:49:47,52.26966829707218,7.442128873671711,64,161,51.2,61.4
2025-05-26 17:49:51,52.27004552763544,7.441374994036358,66,199,46.3,47.3
2025-05-26 17:49:55,52.270500780456,7.44075444871147,65,201,42.9,47.3
2025-05-26 17:49:59,52.27099581292659,7.4402010802746945,66,194,46.7,68.1
2025-05-26 17:50:03,52.271509539516565,7.439685344166381,67,161,37.7,40.8
2025-05-26 17:50:07,52.27199452759265,7.4391230748951065,66,168,36.1,48.3
2025-05-26 17:50:11,52.27246302330436,7.438543458741539,65,202,32.9,39.2
2025-05-26 17:50:15,52.27295074237836,7.4379981201664584,65,209,37.6,33.3
2025-05-26 17:50:19,52.273420900328595,7.43749331103956,62,203,32.8,39.6
2025-05-26 17:50:24,52.273977836322516,7.436921923016471,73,32.5,42.2,43.1
2025-05-26 17:50:28,52.27438618129636,7.43650665902421,53,81.4,45.5,59.5
2025-05-26 17:50:36,52.275054144160165,7.435778110087436,89,242,162,42.0
2025-05-26 17:50:40,52.27532189855566,7.43550110644832,35,92.3,132,51.6
2025-05-26 17:50:44,52.27554980829922,7.435256804254161,30,175,122,45.8
2025-05-26 17:50:48,52.275748243092224,7.435056859693768,25,172,34.4,47.7
2025-05-26 17:50:56,52.27604211821443,7.434748980337172,38,234,134,122
2025-05-26 17:51:00,52.27613092059041,7.434658369659224,11,52.5,128,114
2025-05-26 17:54:46,52.276301587301816,7.434498751889624,21,95.4,45.1,140
2025-05-26 17:54:54,52.276588772607525,7.434194143519735,38,195,132,35.6
2025-05-26 17:54:58,52.27678246232713,7.434000667889583,25,48.7,32.8,43.6
2025-05-26 17:55:06,52.277162169860375,7.433712501027821,46,91.0,40.3,42.5
2025-05-26 17:55:14,52.27782917915762,7.433151561883408,83,86.6,37.5,40.3
2025-05-26 17:55:18,52.27832610924352,7.432761801066276,61,42.5,123,133
2025-05-26 17:55:23,52.27897204604224,7.432181644954961,81,192,127,45.0
2025-05-26 17:55:27,52.27948819041516,7.431703995626976,65,165,117,40.2
2025-05-26 17:55:31,52.27999070252026,7.43121040206084,65,154,35.8,159
2025-05-26 17:55:35,52.28049277492947,7.430688533163858,66,93.4,31.7,40.8
2025-05-26 17:55:39,52.28099291685349,7.43013411370962,67,440,46.9,52.7
2025-05-26 17:55:43,52.28147065422716,7.429561543147596,65,76.3,44.9,166
2025-05-26 17:55:47,52.28193882958553,7.428923276188342,67,199,131,52.4
2025-05-26 17:55:51,52.28244963827,7.42816162419231,76,90.8,42.1,50.5
2025-05-26 17:55:55,52.2830084163451,7.427265116165693,87,431,63.5,100
2025-05-26 17:55:59,52.28359570887636,7.426232613793854,95,161,52.8,62.4
2025-05-26 17:56:03,52.28419956142861,7.425025507479768,106,55.2,248,110
2025-05-26 17:56:07,52.284801119418184,7.4236795431115326,113,54.4,149,162
2025-05-26 17:56:11,52.2854027760776,7.422191113125367,121,80.1,48.9,43.0
2025-05-26 17:56:15,52.28600052441285,7.420601939525626,126,164,52.0,160
2025-05-26 17:56:19,52.28663875884808,7.418925199926519,134,205,246,48.2
2025-05-26 17:56:23,52.28729862591266,7.417159775374054,140,164,152,57.8
2025-05-26 17:56:27,52.28798886088376,7.415324490041621,146,47.6,50.5,44.7
2025-05-26 17:56:31,52.28871308954512,7.413415421750299,152,159,140,47.7
2025-05-26 17:56:35,52.289442186834506,7.411480059209082,154,172,149,50.8
2025-05-26 17:56:39,52.29018314091386,7.409541830099349,155,206,43.5,46.0
2025-05-26 17:56:43,52.29091794152422,7.407601168304724,155,189,53.8,72.9
2025-05-26 17:56:47,52.2916444132424,7.405646084177421,155,206,162,175
2025-05-26 17:56:51,52.292373435868406,7.4036942060193915,155,97.6,163,161
2025-05-26 17:56:55,52.29309794013728,7.401771851286473,153,55.5,160,46.1
2025-05-26 17:56:59,52.29381051583376,7.3998476263076896,152,218,260,71.1
2025-05-26 17:57:03,52.29452230417124,7.397953939611202,151,164,257,200
2025-05-26 17:57:07,52.29520818287238,7.396107756235801,146,109,107,115
2025-05-26 17:57:11,52.29587841972438,7.394301900910401,143,,386,83.6
2025-05-26 17:57:16,52.296676783164855,7.3921236563694945,172,,,
2025-05-26 17:57:23,52.29769321359408,7.389426319510418,215,,,
2025-05-26 17:57:30,52.2985447423484,7.387143546551424,181,,,
2025-05-26 17:57:37,52.299288447146665,7.385230427279956,154,214,258,101
2025-05-26 17:57:41,52.29969348845062,7.384316874886075,76,202,252,134
2025-05-26 17:57:45,52.300054714807864,7.383542393769877,66,118,64.6,116
2025-05-26 17:57:49,52.300351608801954,7.382953268200352,51,199,136,165
2025-05-26 17:57:53,52.30055683702861,7.382584804678127,33,197,135,141
2025-05-26 17:58:01,52.300820934306614,7.38213546813947,42,201,148,165
2025-05-26 17:58:06,52.300984946658666,7.381833158361031,27,201,131,160
2025-05-26 17:58:14,52.30125464258863,7.381375418192813,43,214,130,38.1
2025-05-26 17:58:22,52.301525644635774,7.3809011586223265,44,301,60.5,53.0
2025-05-26 17:58:30,52.301809451386085,7.380438037990173,44,83.4,47.2,167
2025-05-26 17:58:38,52.30208878211952,7.380003599426089,42,225,54.0,36.8
2025-05-26 17:58:46,52.30237700624398,7.3795474405832655,44,226,44.0,46.2
2025-05-26 17:58:54,52.30267254670274,7.379091135147629,45,219,44.2,39.0
2025-05-26 17:59:02,52.30297599005707,7.378634054752445,45,209,36.5,65.9
2025-05-26 17:59:10,52.303287440734444,7.378200810142599,45,259,54.6,48.9
2025-05-26 17:59:18,52.303613793233424,7.3777760476026195,46,221,36.6,38.3
2025-05-26 17:59:26,52.30391090917779,7.3773730734763046,42,232,35.6,44.0
2025-05-26 17:59:34,52.304229331789465,7.376965391320985,44,247,39.3,41.2
2025-05-26 17:59:42,52.30453607441161,7.376581722734348,42,203,36.2,35.9
2025-05-26 17:59:51,52.30489669907692,7.376088328166978,52,204,46.9,45.2
2025-05-26 17:59:55,52.30508981164103,7.375839159697822,27,253,36.5,47.5
2025-05-26 17:59:59,52.30531670274522,7.37553169357329,32,100,40.6,162
2025-05-26 18:00:07,52.305905813835096,7.37469932186039,86,208,37.1,163
2025-05-26 18:00:11,52.30627162886522,7.374191889031298,53,84.9,38.7,44.1
2025-05-26 18:00:15,52.30669137658042,7.3736067423679374,61,200,130,157
2025-05-26 18:00:19,52.30716442410822,7.372922739173401,70,101,37.0,37.1
2025-05-26 18:00:23,52.3076984251575,7.372186007593272,77,201,37.5,41.3
2025-05-26 18:00:27,52.308267713793825,7.371415899252823,82,174,35.1,44.8
2025-05-26 18:00:31,52.30886573993196,7.370591994497133,86,175,46.3,56.8
2025-05-26 18:00:35,52.30947964788538,7.369748796378747,89,76.2,39.8,49.8
2025-05-26 18:00:39,52.31007906976494,7.368901555859735,88,49.1,36.8,36.8
2025-05-26 18:00:43,52.31067969398819,7.368055944263621,88,203,35.9,55.7
2025-05-26 18:00:47,52.31127329040412,7.3672070823465985,87,200,37.6,48.8
2025-05-26 18:00:51,52.31187520787474,7.366382638252844,87,208,133,41.0
2025-05-26 18:00:55,52.312486643540275,7.365534095003044,89,200,35.1,36.9
2025-05-26 18:00:59,52.31309551935337,7.364676412203398,89,47.9,161,49.1
2025-05-26 18:01:03,52.31370786811925,7.3638288223085935,89,211,124,41.1
2025-05-26 18:01:07,52.314319053504974,7.362984879399339,88,159,125,46.3
2025-05-26 18:01:11,52.31492737114614,7.362143150188446,88,204,35.3,48.5
2025-05-26 18:01:15,52.31553505638815,7.361285954229149,89,191,36.8,41.8
2025-05-26 18:01:19,52.31614646597897,7.360438115226042,89,169,38.8,64.2
2025-05-26 18:01:23,52.316758577641785,7.359571913724507,89,95.6,128,39.0
2025-05-26 18:01:27,52.31736069824115,7.358735726544028,87,195,123,39.7
2025-05-26 18:01:31,52.317963906767,7.3579042124833,87,91.8,163,137
2025-05-26 18:01:35,52.3185729397345,7.357051046132821,89,137,144,140
2025-05-26 18:01:39,52.31916183506552,7.356234959792134,85,40.1,46.5,41.0
2025-05-26 18:01:43,52.31973023550547,7.35544674937081,82,53.6,38.2,42.6
2025-05-26 18:01:47,52.320274479365736,7.354668863447868,80,201,121,39.2
2025-05-26 18:01:51,52.32079693423131,7.353951901901867,75,165,148,135
2025-05-26 18:01:55,52.32128125284998,7.353265811602874,71,206,131,148
2025-05-26 18:01:59,52.32170598046203,7.352668715059366,62,41.0,35.2,35.8
2025-05-26 18:02:03,52.322085008227866,7.352123569678117,56,165,37.0,52.5
2025-05-26 18:02:07,52.32243555355656,7.351628254118334,51,196,38.0,44.8
2025-05-26 18:02:11,52.3227116078152,7.351235458682281,40,197,37.4,36.9
2025-05-26 18:02:15,52.3229079785646,7.350950226958451,29,265,38.1,160
2025-05-26 18:02:19,52.323010593647275,7.350823006213088,14,163,37.2,43.7
2025-05-26 18:03:11,52.323281260343435,7.350461742902563,38,215,36.1,58.1
2025-05-26 18:03:19,52.324000253835834,7.349489773207287,103,200,134,38.5
2025-05-26 18:03:23,52.3245086625947,7.348794043516292,73,239,132,39.9
2025-05-26 18:03:27,52.32507775562038,7.347997035789567,83,167,146,154
2025-05-26 18:03:31,52.32566782017694,7.347167253804759,86,75.6,39.5,44.3
2025-05-26 18:03:35,52.32629039454832,7.3462956564436945,91,73.9,49.4,61.1
2025-05-26 18:03:39,52.3269637627465,7.34532253517147,99,76.2,138,161
2025-05-26 18:03:43,52.327627105632615,7.344200065316114,106,161,117,133
2025-05-26 18:03:47,52.328283814785934,7.3429009109452315,114,168,139,157
2025-05-26 18:03:51,52.328918711544695,7.341451640362815,121,167,132,42.6
2025-05-26 18:03:55,52.329484573953614,7.339830845495235,126,54.7,60.3,40.6
2025-05-26 18:03:59,52.329983262248945,7.338004584706664,135,203,55.4,184
2025-05-26 18:04:03,52.33036614929484,7.336040992290998,140,167,251,65.9
2025-05-26 18:04:07,52.33059742958339,7.333911506149587,146,200,58.4,50.8
2025-05-26 18:04:11,52.33065740687294,7.331762299472201,146,209,95.4,158
2025-05-26 18:04:15,52.330489986929834,7.329602330088556,147,176,120,81.6
2025-05-26 18:04:19,52.33014297455838,7.32741534198692,153,486,324,93.9
2025-05-26 18:04:23,52.32988300721049,7.325109930280061,159,198,164,176
2025-05-26 18:04:27,52.32964785538534,7.32277137437897,161,165,72.7,142
2025-05-26 18:04:31,52.32935824649981,7.320487916774926,158,202,69.0,72.2
2025-05-26 18:04:35,52.32912768681501,7.318146151969547,161,170,67.0,73.0
2025-05-26 18:04:39,52.32888512548809,7.315940382181215,152,170,56.6,48.4
2025-05-26 18:04:43,52.328559733938995,7.31373526095945,154,209,73.2,126
2025-05-26 18:04:47,52.32827323175931,7.311510374173347,154,76.7,63.1,77.3
2025-05-26 18:04:51,52.32799984429054,7.309267373848911,155,560,594,158
2025-05-26 18:04:56,52.327638877069035,7.306461775873793,194,168,79.4,93.7
2025-05-26 18:05:00,52.327359637274924,7.30428880552052,150,645,128,152
2025-05-26 18:05:04,52.32708537080011,7.302000116414339,158,,,83.7
2025-05-26 18:05:10,52.32668372240344,7.2987077354195415,228,206,73.2,89.2
2025-05-26 18:05:14,52.326391504770335,7.296475097933645,155,201,50.4,60.8
2025-05-26 18:05:18,52.326098922408946,7.294210236387854,157,158,67.0,47.6
2025-05-26 18:05:22,52.32583378397078,7.291970140881772,155,200,212,189
2025-05-26 18:05:26,52.32556944178246,7.289721034810322,155,165,70.6,133
2025-05-26 18:05:30,52.325280602167204,7.287520242595583,152,201,69.3,62.5
2025-05-26 18:05:34,52.324983225153,7.285285391300138,155,163,164,79.9
2025-05-26 18:05:38,52.32471708813219,7.2830503845291,154,204,83.8,93.1
2025-05-26 18:05:42,52.32442849240832,7.280809034983133,155,162,115,85.7
2025-05-26 18:05:46,52.32414802283516,7.278620839332739,151,162,163,53.5
2025-05-26 18:05:50,52.323876396668666,7.276436931963454,151,200,68.9,81.4
2025-05-26 18:05:54,52.32360673780838,7.274210612799141,154,196,37.2,38.3
2025-05-26 18:05:58,52.32332799442515,7.271950396429574,156,160,64.3,75.9
2025-05-26 18:06:02,52.323039858147354,7.2697493783281155,152,165,62.2,85.1
2025-05-26 18:06:06,52.32277076688353,7.267495077767938,156,159,56.3,54.9
2025-05-26 18:06:10,52.32250582503235,7.2652712059632805,153,202,64.3,42.9
2025-05-26 18:06:14,52.322233784746544,7.263002390292662,157,198,44.4,55.4
2025-05-26 18:06:18,52.32196641562767,7.260758697191262,155,87.3,47.5,48.3
2025-05-26 18:06:22,52.32166788638108,7.2585479593685855,153,203,49.7,50.2
2025-05-26 18:06:26,52.321362050488595,7.256320231880547,155,73.3,35.2,159
2025-05-26 18:06:30,52.321072281991455,7.254039278151054,158,36.3,169,61.8
2025-05-26 18:06:34,52.320796444524525,7.251774666715356,156,198,36.1,34.8
2025-05-26 18:06:38,52.320495043026696,7.2495466727147,155,206,36.3,41.2
2025-05-26 18:06:42,52.32021840085361,7.247393165525818,149,201,129,39.6
2025-05-26 18:06:46,52.31993726622028,7.245153033647005,155,164,39.0,38.6
2025-05-26 18:06:50,52.319673671129365,7.242870672448559,157,210,127,44.0
2025-05-26 18:06:54,52.319385641309346,7.240761064198105,146,444,108,47.1
2025-05-26 18:06:58,52.31911200033606,7.238583248296683,151,91.1,132,41.8
2025-05-26 18:07:02,52.318855578591275,7.236442618596748,148,202,36.2,37.6
2025-05-26 18:07:06,52.318611531993874,7.234352754628946,144,202,37.2,43.6
2025-05-26 18:07:10,52.31837210633775,7.232312633872658,141,205,128,48.5
2025-05-26 18:07:14,52.31810980291576,7.230462667307884,129,205,54.6,65.9
2025-05-26 18:07:18,52.31789134723282,7.228836927461749,113,205,38.1,
2025-05-26 18:07:24,52.31764038042356,7.226731380309258,145,434,42.0,38.4
2025-05-26 18:07:28,52.31747797463389,7.225484145244664,86,54.7,,357
2025-05-26 18:07:33,52.317316065483794,7.224074779502753,97,202,119,35.7
2025-05-26 18:07:37,52.31720353678129,7.22307494670877,69,197,35.9,52.2
2025-05-26 18:07:41,52.317101951590914,7.2222595007843555,56,166,123,37.5
2025-05-26 18:07:45,52.31704580409133,7.221738951784039,35,165,126,56.1
2025-05-26 18:07:53,52.31694506727428,7.221341869475853,29,201,166,66.0
2025-05-26 18:08:43,52.31691354497001,7.22094866952033,26,206,37.0,46.8
2025-05-26 18:08:51,52.31671974566027,7.21941435043114,106,78.2,137,138
2025-05-26 18:08:55,52.31658583172593,7.218304375229967,76,63.5,36.8,160
2025-05-26 18:08:59,52.316415573391076,7.217039489620137,88,41.4,35.2,37.4
2025-05-26 18:09:03,52.3162410539662,7.215668813896187,95,164,247,44.8
2025-05-26 18:09:07,52.31605058311295,7.214173250616546,103,89.3,48.1,168
2025-05-26 18:09:11,52.31584825919085,7.212593123930926,109,77.4,133,135
2025-05-26 18:09:15,52.31564511599413,7.210906994061668,116,48.1,36.9,53.7
2025-05-26 18:09:19,52.315433684056245,7.2091103361115305,124,83.2,144,45.0
2025-05-26 18:09:23,52.31519196540778,7.207227222270706,130,62.2,157,257
2025-05-26 18:09:27,52.314892755178526,7.205285900708742,136,162,125,60.6
2025-05-26 18:09:31,52.314462353351296,7.20330223051129,143,200,165,233
2025-05-26 18:09:35,52.31398481823093,7.201281934076721,147,257,262,78.9
