timestamp,latitude,longitude,distance_m,ping_8.8.8.8,ping_1.1.1.1,ping_9.9.9.9,ping_google.com,ping_uni-osnabrueck.de,ping_utwente.nl
2025-06-16 18:16:16,52.30687125435346,6.94016988228334,58,,,,,,
2025-06-16 18:16:19,52.30680082428038,6.939366205309995,55,,,,,,
2025-06-16 18:16:22,52.30674599708043,6.938632533247102,50,,,,,,
2025-06-16 18:16:28,52.306640280722696,6.937352195740196,87,,,,,,
2025-06-16 18:16:34,52.306552010219875,6.936264870132191,74,,,,,,
2025-06-16 18:16:40,52.3064803463685,6.935371780298293,61,,,,,,
2025-06-16 18:16:43,52.30644630605684,6.934986867715118,26,,,,,,
2025-06-16 18:16:49,52.306407628545436,6.9343910611860675,40,,,,,,
2025-06-16 18:16:55,52.30638056298546,6.934080219858517,21,,,,,,
2025-06-16 18:18:19,52.30629213128507,6.933950059441575,13,,,,,,
2025-06-16 18:18:25,52.30625973156246,6.933484143177013,31,,,,,,
2025-06-16 18:18:28,52.3062208639111,6.933114805939454,25,,,,,,
2025-06-16 18:18:34,52.30613885880138,6.932059469363912,72,,,,,,
2025-06-16 18:18:40,52.30602213190246,6.930624091910177,98,,,,,,
2025-06-16 18:18:43,52.30594925103326,6.92979041823507,57,,,,,,
2025-06-16 18:18:46,52.305837086495046,6.928891316776377,62,,,,,,
2025-06-16 18:18:49,52.30566844109229,6.927977829247186,64,,,,,,
2025-06-16 18:18:52,52.30545015493052,6.927061067286009,66,,,,,,
2025-06-16 18:18:55,52.30521617428487,6.926147955958924,67,,,,,,
2025-06-16 18:18:58,52.304977026653816,6.925227404153557,68,,,,,,
2025-06-16 18:19:01,52.30473178871772,6.9243045119563815,68,,,,,,
2025-06-16 18:19:04,52.30449551628776,6.923393864394718,67,,,,,,
2025-06-16 18:19:07,52.304248869347276,6.922472483449327,68,,,,,,
2025-06-16 18:19:10,52.30399487334391,6.921504471242821,71,,,,,,
2025-06-16 18:19:14,52.30364907170829,6.920143158020685,100,,,,,,
2025-06-16 18:19:17,52.3033818609315,6.9190687626133895,78,,,,,,
2025-06-16 18:19:20,52.30309796037192,6.917959495450145,81,,,,,,
2025-06-16 18:19:23,52.30279979459452,6.91682410809275,84,,,,,,
2025-06-16 18:19:26,52.30249075274696,6.9156447372746355,87,,,,,,
2025-06-16 18:19:30,52.30204461240336,6.914007300925597,121,,,,,,
2025-06-16 18:19:33,52.30171129187967,6.912716920883966,95,,,,,,
2025-06-16 18:19:36,52.301365907530936,6.911413025512575,96,,,,,,
2025-06-16 18:19:39,52.30099383774112,6.910088076636317,99,,,,,,
2025-06-16 18:19:42,52.30058152273613,6.908752293796941,101,,,,,,
2025-06-16 18:19:45,52.300123552697784,6.907419790429065,103,,,,,,
2025-06-16 18:19:48,52.29964675932044,6.9061052577082505,103,,,,,,
2025-06-16 18:19:51,52.29916388429896,6.904793169008011,104,,,,,,
2025-06-16 18:19:54,52.29868345099871,6.903478938833967,104,,,,,,
2025-06-16 18:19:57,52.29820064869932,6.9021872335145,102,,,,,,
2025-06-16 18:20:00,52.297703711595645,6.900881415484111,104,,,,,,
2025-06-16 18:20:04,52.29704240686131,6.8991636407602295,138,,,,,,
2025-06-16 18:20:07,52.29654972963193,6.897874797310874,103,,,,,,
2025-06-16 18:20:10,52.296053534242525,6.8965804788079526,103,,,,,,
2025-06-16 18:20:13,52.29555141106016,6.895270825007101,105,,,,,,
2025-06-16 18:20:16,52.295052337578305,6.893963075158266,104,,,,,,
2025-06-16 18:20:20,52.294404274671116,6.892224217977671,138,,,,,,
2025-06-16 18:20:23,52.293921127636295,6.890919183862217,103,,,,,,
2025-06-16 18:20:26,52.293439539193606,6.889623694832645,103,,,,,,
2025-06-16 18:20:29,52.29295163855757,6.888319378062189,103,,,,,,
2025-06-16 18:20:32,52.29246417711164,6.887012691389692,104,,,,,,
2025-06-16 18:20:35,52.29197561934021,6.885708148364969,104,,,,,,
2025-06-16 18:20:38,52.29148721210076,6.884412977589752,103,,,,,,
2025-06-16 18:20:41,52.29099474371291,6.883118907983843,103,,,,,,
2025-06-16 18:20:44,52.29050611597787,6.8818180533803925,103,,,,,,
2025-06-16 18:20:47,52.29002224104485,6.880507682686629,104,,,,,,
2025-06-16 18:20:50,52.28953178399112,6.879197387392233,104,,,,,,
2025-06-16 18:20:53,52.28904134998616,6.877891960180365,104,,,,,,
2025-06-16 18:20:56,52.28855419671581,6.876583331773419,104,,,,,,
2025-06-16 18:20:59,52.288064119915994,6.875277877789623,104,,,,,,
2025-06-16 18:21:02,52.287570885215736,6.873969522878192,104,,,,,,
2025-06-16 18:21:05,52.287074750302864,6.872658728118759,104,,,,,,
2025-06-16 18:21:08,52.28658794531907,6.871356529033857,103,,,,,,
2025-06-16 18:21:11,52.28609812229301,6.870041142486294,104,,,,,,
2025-06-16 18:21:15,52.28544968446986,6.868288857737637,139,,,,,,
2025-06-16 18:21:18,52.284959892570384,6.866980600487371,104,,,,,,
2025-06-16 18:21:21,52.28447244258897,6.86569002344706,103,,,,,,
