Cell-ID,Cell-LAC/TAC,Netzwerk Mobile Country Code,Netzwerk Mobile Network Code,Lat,Lon,Accuracy,Address
10823683,14962,262,3,52.273678,8.145243,5163,
10816038,14962,262,3,52.236668,8.159896,8328,
10823719,14962,262,3,52.280625,8.160349,826,
10926850,14962,262,3,52.266908,8.131119,5333,
10823719,14962,262,3,52.280625,8.160349,826,
10823719,14962,262,3,52.280625,8.160349,826,
10816038,14962,262,3,52.236668,8.159896,8328,
10823719,14962,262,3,52.280625,8.160349,826,
10816001,14962,262,3,52.243823,8.166215,8305,
10816001,14962,262,3,52.243823,8.166215,8305,
10823682,14962,262,3,52.264904,8.161498,7215,
10823718,14962,262,3,52.27385,7.491774,817,
10823682,14962,262,3,52.264904,8.161498,7215,
10823683,14962,262,3,52.273678,8.145243,5163,
10823682,14962,262,3,52.264904,8.161498,7215,
10815491,14960,262,3,52.262071,8.194524,843,
10816001,14962,262,3,52.243823,8.166215,8305,
10823718,14962,262,3,52.27385,7.491774,817,
10823718,14962,262,3,52.27385,7.491774,817,
10823718,14962,262,3,52.27385,7.491774,817,
10823682,14962,262,3,52.264904,8.161498,7215,
10815491,14960,262,3,52.262071,8.194524,843,
10816038,14962,262,3,52.236668,8.159896,8328,
10815490,14960,262,3,52.251838,8.228078,881,
10403331,14960,262,3,52.25075,8.230711,4830,
10816259,14960,262,3,52.246934,8.246015,1285,
10816259,14960,262,3,52.246934,8.246015,1285,
10815490,14960,262,3,52.251838,8.228078,881,
10816555,38414,262,3,52.213522,8.287113,832,
10816555,38414,262,3,52.213522,8.287113,832,
10816259,14960,262,3,52.246934,8.246015,1285,
10816295,14960,262,3,52.240239,8.266857,883,
10816295,14960,262,3,52.240239,8.266857,883,
10816295,14960,262,3,52.240239,8.266857,883,
10816294,14960,262,3,52.28105,8.046064,895,
10816294,14960,262,3,52.28105,8.046064,895,
10816258,14960,262,3,52.238286,8.27595,835,
10816258,14960,262,3,52.238286,8.27595,835,
10403367,14960,262,3,52.228169,8.30003,854,
10403367,14960,262,3,52.228169,8.30003,854,
10403367,14960,262,3,52.228169,8.30003,854,
10816258,14960,262,3,52.238286,8.27595,835,
10403331,14960,262,3,52.25075,8.230711,4830,
10403331,14960,262,3,52.25075,8.230711,4830,
10403366,14960,262,3,52.27373,7.491654,828,
10403330,14960,262,3,52.225036,8.306128,1835,
10403366,14960,262,3,52.27373,7.491654,828,
10403366,14960,262,3,52.27373,7.491654,828,
10816565,38414,262,3,52.209219,8.295699,872,
10403330,14960,262,3,52.225036,8.306128,1835,
10816565,38414,262,3,52.209219,8.295699,872,
10403330,14960,262,3,52.225036,8.306128,1835,
10816555,38414,262,3,52.213522,8.287113,832,
10398251,14960,262,3,52.202204,8.307548,900,
10398251,14960,262,3,52.202204,8.307548,900,
10403366,14960,262,3,52.27373,7.491654,828,
10403330,14960,262,3,52.225036,8.306128,1835,
10624043,14960,262,3,52.27358,7.491504,842,
10624043,14960,262,3,52.27358,7.491504,842,
10624053,14960,262,3,52.209994,8.338446,870,
10624043,14960,262,3,52.27358,7.491504,842,
10624041,14960,262,3,52.27361,7.491534,839,
10404903,14960,262,3,52.28158,8.046594,847,
10624041,14960,262,3,52.27361,7.491534,839,
10624041,14960,262,3,52.27361,7.491534,839,
10404902,14960,262,3,52.198192,8.364799,21375,
10404902,14960,262,3,52.198192,8.364799,21375,
10404902,14960,262,3,52.198192,8.364799,21375,
10404903,14960,262,3,52.28158,8.046594,847,
10404903,14960,262,3,52.28158,8.046594,847,
10409011,14960,262,3,52.195321,8.358553,2521,
10404866,14960,262,3,52.204327,8.397495,8739,
10404866,14960,262,3,52.204327,8.397495,8739,
10654747,14961,262,3,52.216093,8.256582,843,
10654250,14960,262,3,52.198202,8.41103,851,
10399273,14961,262,3,52.198281,8.42203,898,
10409001,14960,262,3,52.19827,8.40767,1941,
10399273,14961,262,3,52.198281,8.42203,898,
10399273,14961,262,3,52.198281,8.42203,898,
10404866,14960,262,3,52.204327,8.397495,8739,
10654467,14961,262,3,52.198842,8.450004,3374,
10654747,14961,262,3,52.216093,8.256582,843,
10654747,14961,262,3,52.216093,8.256582,843,
10654747,14961,262,3,52.216093,8.256582,843,
10958083,14961,262,3,52.200798,8.438911,993,
10958081,14961,262,3,52.201507,8.464001,889,
10958081,14961,262,3,52.201507,8.464001,889,
10958081,14961,262,3,52.201507,8.464001,889,
10958118,14961,262,3,52.27313,7.491054,883,
10958118,14961,262,3,52.27313,7.491054,883,
10958118,14961,262,3,52.27313,7.491054,883,
10958082,14961,262,3,52.196167,8.486918,968,
10958082,14961,262,3,52.196167,8.486918,968,
10654467,14961,262,3,52.198842,8.450004,3374,
10958082,14961,262,3,52.196167,8.486918,968,
10958118,14961,262,3,52.27313,7.491054,883,
10959107,14961,262,3,52.197369,8.509221,8289,
10959131,14961,262,3,52.27344,7.491364,855,
10959131,14961,262,3,52.27344,7.491364,855,
10959107,14961,262,3,52.197369,8.509221,8289,
10959131,14961,262,3,52.27344,7.491364,855,
10959131,14961,262,3,52.27344,7.491364,855,
10958082,14961,262,3,52.196167,8.486918,968,
10959130,14961,262,3,52.193359,8.53177,7225,
10959106,14961,262,3,52.194987,8.529123,7412,
10959130,14961,262,3,52.193359,8.53177,7225,
10959130,14961,262,3,52.193359,8.53177,7225,
10655274,14961,262,3,52.194777,8.538101,857,
13096243,35022,262,3,51.680083,7.807577,905,
13096243,35022,262,3,51.680083,7.807577,905,
12921397,35022,262,3,52.03211,8.53741,3277,
13096253,35022,262,3,52.03064,8.53604,795,
13096253,35022,262,3,52.03064,8.53604,795,
12921397,35022,262,3,52.03211,8.53741,3277,
12921397,35022,262,3,52.03211,8.53741,3277,
13096245,35022,262,3,52.02925,8.53285,897,
13096255,35022,262,3,52.03067,8.53307,3580,
13096245,35022,262,3,52.02925,8.53285,897,
13096255,35022,262,3,52.03067,8.53307,3580,
10959106,14961,262,3,52.194987,8.529123,7412,
10653955,14961,262,3,52.27339,7.491314,859,
10655274,14961,262,3,52.194777,8.538101,857,
10655274,14961,262,3,52.194777,8.538101,857,
10655274,14961,262,3,52.194777,8.538101,857,
12921396,35022,262,3,52.035819,8.5467,2595,
12921396,35022,262,3,52.035819,8.5467,2595,
12921396,35022,262,3,52.035819,8.5467,2595,
12921386,35022,262,3,52.03643,8.54883,5467,
10959899,14961,262,3,52.194354,8.562566,11745,
12921386,35022,262,3,52.03643,8.54883,5467,
12921366,35022,262,3,52.038431,8.55277,886,
14752550,35022,262,3,52.048156,8.563242,1095,
10959899,14961,262,3,52.194354,8.562566,11745,
10959899,14961,262,3,52.194354,8.562566,11745,
11159066,14961,262,3,52.197671,8.644205,835,
11159066,14961,262,3,52.197671,8.644205,835,
13098519,35022,262,3,52.05453,8.57353,3115,
12922922,35022,262,3,52.040861,8.555576,851,
14752550,35022,262,3,52.048156,8.563242,1095,
13098539,35022,262,3,52.05971,8.57911,2510,
13098539,35022,262,3,52.05971,8.57911,2510,
13098519,35022,262,3,52.05453,8.57353,3115,
14752549,35022,262,3,52.05746,8.57406,8425,
14752549,35022,262,3,52.05746,8.57406,8425,
14752549,35022,262,3,52.05746,8.57406,8425,
13098519,35022,262,3,52.05453,8.57353,3115,
11159042,14961,262,3,52.198081,8.573222,4348,
10959897,14961,262,3,52.193208,8.568104,11363,
11159066,14961,262,3,52.197671,8.644205,835,
11159066,14961,262,3,52.197671,8.644205,835,
13098539,35022,262,3,52.05971,8.57911,2510,
13098549,35022,262,3,52.05383,8.569532,906,
11159065,14961,262,3,52.194133,8.57595,4186,
11159065,14961,262,3,52.194133,8.57595,4186,
11159065,14961,262,3,52.194133,8.57595,4186,
11159065,14961,262,3,52.194133,8.57595,4186,
10653209,14961,262,3,52.201518,8.614034,2007,
10653209,14961,262,3,52.201518,8.614034,2007,
13098537,35022,262,3,52.066002,8.60341,908,
13098537,35022,262,3,52.066002,8.60341,908,
13098537,35022,262,3,52.066002,8.60341,908,
10653209,14961,262,3,52.201518,8.614034,2007,
10653209,14961,262,3,52.201518,8.614034,2007,
13817114,35022,262,3,51.978796,8.616362,846,
13817091,35022,262,3,52.06857,8.59987,945,
12949783,35022,262,3,52.06927,8.60227,868,
13817127,35022,262,3,52.07033,8.61143,1045,
13817115,35022,262,3,52.07807,8.61687,1065,
13817115,35022,262,3,52.07807,8.61687,1065,
10653210,14961,262,3,52.27299,7.490914,895,
10653210,14961,262,3,52.27299,7.490914,895,
10634518,14961,262,3,52.09411,8.63361,2228,
13817091,35022,262,3,52.06857,8.59987,945,
10634518,14961,262,3,52.09411,8.63361,2228,
10634518,14961,262,3,52.09411,8.63361,2228,
14764571,35022,262,3,52.05739,8.634075,2896,
10652713,14961,262,3,52.186643,8.626802,824,
10650627,14961,262,3,52.198711,8.636535,847,
10650627,14961,262,3,52.198711,8.636535,847,
10650627,14961,262,3,52.198711,8.636535,847,
10651419,14961,262,3,52.193448,8.629217,865,
10652713,14961,262,3,52.186643,8.626802,824,
10651419,14961,262,3,52.193448,8.629217,865,
10643754,14961,262,3,52.103851,8.647212,1105,
10643754,14961,262,3,52.103851,8.647212,1105,
10643763,14961,262,3,52.10028,8.63828,1549,
10643753,14961,262,3,52.098591,8.635476,883,
10643754,14961,262,3,52.103851,8.647212,1105,
10643763,14961,262,3,52.10028,8.63828,1549,
10643753,14961,262,3,52.098591,8.635476,883,
10643753,14961,262,3,52.098591,8.635476,883,
10650663,14961,262,3,52.27368,7.491604,833,
10651418,14961,262,3,52.186387,8.633584,4855,
10651418,14961,262,3,52.186387,8.633584,4855,
10651418,14961,262,3,52.186387,8.633584,4855,
10652713,14961,262,3,52.186643,8.626802,824,
10650627,14961,262,3,52.198711,8.636535,847,
10650651,14961,262,3,52.195653,8.644371,3895,
10650663,14961,262,3,52.27368,7.491604,833,
10650651,14961,262,3,52.195653,8.644371,3895,
10650651,14961,262,3,52.195653,8.644371,3895,
10650663,14961,262,3,52.27368,7.491604,833,
10651418,14961,262,3,52.186387,8.633584,4855,
10637607,14961,262,3,51.680103,7.807597,904,
10640662,14961,262,3,51.976704,8.615747,881,
10637607,14961,262,3,51.680103,7.807597,904,
10640682,14961,262,3,52.111543,8.654762,831,
10637595,14961,262,3,52.13038,8.66828,1067,
10640682,14961,262,3,52.111543,8.654762,831,
10640682,14961,262,3,52.111543,8.654762,831,
10640662,14961,262,3,51.976704,8.615747,881,
10639131,14961,262,3,52.115044,8.659434,865,
10650649,14961,262,3,52.187423,8.653813,2955,
10650649,14961,262,3,52.187423,8.653813,2955,
10650649,14961,262,3,52.187423,8.653813,2955,
10640691,14961,262,3,51.680893,7.808387,832,
10639131,14961,262,3,52.115044,8.659434,865,
10639131,14961,262,3,52.115044,8.659434,865,
10637595,14961,262,3,52.13038,8.66828,1067,
10637607,14961,262,3,51.680103,7.807597,904,
10637571,14961,262,3,52.126208,8.667491,971,
10637571,14961,262,3,52.126208,8.667491,971,
10632746,14961,262,3,52.1783,8.6705,820,
10632726,14961,262,3,52.17195,8.66845,879,
10632726,14961,262,3,52.17195,8.66845,879,
10650626,14961,262,3,52.18444,8.622636,3809,
10650625,14961,262,3,52.190148,8.659088,3091,
10632746,14961,262,3,52.1783,8.6705,820,
10632746,14961,262,3,52.1783,8.6705,820,
10632747,14961,262,3,52.18362,8.67572,900,
10650650,14961,262,3,52.188274,8.646333,6517,
10650650,14961,262,3,52.188274,8.646333,6517,
10650650,14961,262,3,52.188274,8.646333,6517,
10632747,14961,262,3,52.18362,8.67572,900,
10632747,14961,262,3,52.18362,8.67572,900,
10954795,14961,262,3,52.189447,8.663629,911,
10650625,14961,262,3,52.190148,8.659088,3091,
10650625,14961,262,3,52.190148,8.659088,3091,
10954795,14961,262,3,52.189447,8.663629,911,
10954795,14961,262,3,52.189447,8.663629,911,
10642475,14961,262,3,52.140994,8.668102,907,
10638361,14961,262,3,52.132806,8.668897,830,
10642475,14961,262,3,52.140994,8.668102,907,
10638361,14961,262,3,52.132806,8.668897,830,
10637593,14961,262,3,52.140976,8.668441,5888,
10637593,14961,262,3,52.140976,8.668441,5888,
10642475,14961,262,3,52.140994,8.668102,907,
10637605,14961,262,3,51.681013,7.808507,821,
10637569,14961,262,3,52.18165,8.64155,6431,
10637569,14961,262,3,52.18165,8.64155,6431,
10937346,14961,262,3,52.146679,8.668692,865,
10637569,14961,262,3,52.18165,8.64155,6431,
10632218,14961,262,3,52.150327,8.668558,8954,
10632218,14961,262,3,52.150327,8.668558,8954,
10632218,14961,262,3,52.150327,8.668558,8954,
10632219,14961,262,3,52.15621,8.66901,9513,
10632219,14961,262,3,52.15621,8.66901,9513,
10632219,14961,262,3,52.15621,8.66901,9513,
10698535,14961,262,3,52.16193,8.66823,500,
10698535,14961,262,3,52.16193,8.66823,500,
10698535,14961,262,3,52.16193,8.66823,500,
10698533,14961,262,3,52.16798,8.66888,849,
10698533,14961,262,3,52.16798,8.66888,849,
10698533,14961,262,3,52.16798,8.66888,849,
10632726,14961,262,3,52.17195,8.66845,879,
